area;ciudad;conglomerado;panelm;vivienda;hogar;s101p11;s101p12a;s101p12b;s101p12c;s101p12d;s101p12e;s101p2a;s101p2b;s101p2c;s101p2d;s101p2e;s101p2f;s101p5a;s101p5b;s101p5c;s101p5d;s101p5e;s101p5f;s101p5g;s101p51a;s101p52a;s101p51b;s101p52b;s101p51c;s101p52c;s101p51d;s101p52d;s101p51e;s101p52e;s101p51f;s101p52f;s101p51g;s101p52g;s101p51h;s101p52h;s101p51i;s101p52i;s101p51j;s101p52j;s101p51k;s101p52k;s101p51l;s101p52l;s101p61;s101p62;s101p63;s101p64;s101p65;s101p66;s101p67;s101p68;s91p91;s91p92;s91p93;s91p94;s91p95;s91p96;s91p10;s91p111;s91p112;s91p113;s91p114;s91p115;s91p121;s91p122;s91p123;s91p124;s91p125;s91p126;s91p131;s91p132;s91p133;fexp
2;091054;901602;074;07;1;2;2;1;2;2;2;3;3;1;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;4;3;3;2;2;3;5;2,931.13
2;091450;902203;074;04;1;1;2;1;2;2;2;5;3;2;3;3;3;3;3;5;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;2;3;3;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;3;2;3;3;5;897.87
2;091650;902702;068;03;1;1;2;2;2;2;2;5;4;4;4;4;4;4;4;4;4;4;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;2;2;2;2;1;2;2;2;2;4;2;2;2;2;2;4;4;4;5;5;4;5;4;4;490.37
1;092050;002503;074;02;1;1;2;1;2;2;2;5;3;1;3;3;3;3;3;4;3;3;6;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;2;2;2;1;2;2;1;2;1;3;2;2;2;2;2;3;4;3;4;4;2;3;3;5;2,027.68
1;092050;002503;074;04;1;1;1;1;2;2;2;5;2;2;3;3;3;3;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;2;2;2;2;1;1;2;1;2;1;4;2;2;2;2;2;5;5;5;4;4;1;3;3;5;2,027.68
1;092050;002503;074;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;1;2;2;2;2;1;4;2;2;2;2;2;4;4;4;3;3;1;1;1;4;2,027.68
1;092050;002503;074;08;1;1;2;2;2;2;2;2;3;3;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;2;2;2;1;2;2;1;2;1;3;2;2;2;2;2;4;4;4;4;4;1;5;3;4;2,027.68
1;092050;002503;074;09;1;1;2;1;2;2;2;5;3;2;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;2;2;2;1;2;2;1;2;2;3;2;2;2;2;2;4;5;5;3;3;2;2;2;5;2,027.68
2;092055;903201;071;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;4;3;4;3;3;4;465.72
2;092055;903201;071;02;1;2;2;1;2;2;2;3;3;2;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;3;5;4;3;3;3;2;3;3;465.72
2;092055;903201;071;03;1;2;2;2;2;2;2;3;3;3;3;3;7;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;4;5;4;4;3;3;4;4;3;465.72
2;092055;903201;071;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;4;5;4;5;5;4;5;465.72
2;092055;903201;071;05;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;2;10;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;2;2;2;2;4;5;4;4;4;4;4;4;4;465.72
2;092055;903201;071;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;1;2;2;2;2;2;2;2;2;1;2;3;2;2;2;2;2;4;4;3;3;3;3;2;1;4;465.72
2;092055;903201;071;07;1;2;1;2;2;2;2;3;4;3;3;3;3;8;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;3;3;3;3;2;4;3;465.72
1;092550;001103;071;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;2;2;2;2;2;2;2;2;2;2;5;2;2;2;2;2;3;3;3;3;3;1;3;3;5;1,599.91
1;092550;001103;071;02;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;3;3;3;3;3;2;2;2;5;1,599.91
1;092550;001103;071;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;2;2;2;2;2;2;2;2;1;4;2;2;2;2;2;2;3;4;3;3;2;2;2;5;1,599.91
1;092550;001103;071;04;1;1;1;1;2;2;2;5;2;2;3;3;3;3;3;4;3;3;8;4;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;3;3;3;3;3;2;3;3;3;1,599.91
1;092550;001103;071;05;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;5;5;5;4;4;2;2;2;3;1,599.91
1;092550;001103;071;06;1;1;2;1;2;2;2;5;3;2;3;3;3;3;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;2;2;2;2;2;2;2;2;1;4;2;2;2;2;2;4;4;5;4;4;2;2;3;5;1,599.91
1;092550;001103;071;07;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;2;2;2;2;2;2;2;1;2;1;4;2;2;2;2;2;5;4;4;4;4;2;2;5;4;1,599.91
1;092550;001202;068;01;1;2;2;2;2;2;2;3;3;3;3;3;7;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;4;4;4;3;2;2;2;2,035.16
1;092550;001202;068;02;1;2;2;1;2;2;2;3;3;2;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;4;4;4;4;2;2;2;2,035.16
1;092550;001202;068;03;1;2;2;2;2;2;2;3;3;3;3;3;7;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;3;4;3;3;3;4;4;4;2,035.16
1;092550;001202;068;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;3;3;3;3;4;3;2;2;2;2,035.16
1;092550;001202;068;05;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;3;3;2;2;2;2,035.16
1;092550;001202;068;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;4;3;2;2;3;2,035.16
1;092550;001202;068;07;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;3;3;4;4;2;2;3;3;3;2,035.16
1;092550;002202;074;01;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;3;3;2;1;1;1;2;2;3;2;2;2;2;2;4;4;4;4;4;3;3;3;3;3,630.37
1;092550;002202;074;02;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;2;2;2;2;2;1;1;1;1;1;4;2;2;2;2;2;5;5;5;5;5;3;5;4;3;3,630.37
1;092550;002202;074;03;1;1;2;2;2;2;2;5;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;1;1;1;1;1;1;4;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3,630.37
1;092550;002202;074;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;2;2;2;2;2;4;4;4;4;4;3;3;3;3;3,630.37
1;092550;002202;074;05;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;1;1;2;2;2;3;2;2;2;2;2;4;4;4;4;4;3;3;3;3;3,630.37
1;092550;002202;074;07;1;2;1;1;2;2;2;3;2;2;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;2;2;2;2;2;1;2;2;2;2;4;2;2;2;2;2;5;4;4;4;4;2;3;3;3;3,630.37
1;092550;002202;074;08;1;2;1;1;2;2;2;3;2;2;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;1;2;2;2;2;2;1;1;1;1;2;3;2;2;2;2;2;4;4;4;3;4;3;2;2;2;3,630.37
1;100150;001202;052;01;1;2;2;2;2;2;2;3;3;3;6;3;7;8;8;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2;2;2;2;5;5;5;5;5;1;1;5;1;76.08
1;100150;001202;052;02;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;2;2;2;1;2;1;1;2;1;3;2;2;2;2;2;5;5;5;5;5;1;1;3;1;76.08
1;100150;001202;052;03;1;1;1;1;1;1;1;3;2;2;2;2;2;3;3;3;3;2;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;2;2;2;1;1;1;1;1;1;4;2;2;2;2;2;5;5;5;5;5;1;1;5;1;76.08
1;100150;001202;052;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;1;2;2;2;1;2;1;1;1;1;3;2;2;2;2;2;5;1;1;5;5;1;1;1;5;76.08
1;100150;001202;052;05;1;2;2;2;2;2;2;3;3;3;3;3;3;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;2;1;2;2;2;2;2;2;2;2;2;2;5;2;2;2;2;2;5;1;1;5;5;1;1;3;3;76.08
1;100150;001202;052;06;1;1;1;1;2;1;1;5;2;2;7;2;2;6;3;8;8;2;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;2;1;2;2;2;1;1;2;1;3;2;2;2;1;2;5;5;5;5;5;1;1;3;3;76.08
1;100150;001202;052;07;1;1;1;1;1;1;1;5;2;2;2;2;2;8;8;3;8;3;8;8;7;#NULO!;2;10;7;#NULO!;2;10;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;5;4;5;5;5;1;1;5;4;76.08
1;100150;003402;074;02;1;2;2;1;2;2;2;3;3;2;3;3;3;8;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;5;5;5;5;3;1;5;3;214.95
1;100150;003402;074;06;1;2;2;1;2;2;2;3;3;6;3;3;3;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;5;5;5;5;1;1;5;3;214.95
1;100150;003402;074;08;1;2;1;1;1;2;2;3;1;1;1;3;3;1;3;3;1;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;2;2;2;1;2;2;2;2;2;4;2;1;2;2;2;5;5;5;5;5;1;3;3;5;214.95
1;100150;003402;074;09;1;2;1;1;1;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;3;15;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;5;5;5;5;1;4;5;5;214.95
1;100150;004503;071;01;1;2;2;2;2;2;2;3;3;3;3;3;3;8;8;3;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2;2;2;2;5;1;5;5;5;1;1;1;1;112.90
1;100150;004503;071;03;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;2;2;2;2;1;2;1;1;2;1;3;2;2;2;2;2;5;5;5;5;5;1;1;5;1;112.90
1;100150;004503;071;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;5;5;5;5;1;1;3;1;112.90
1;100150;004503;071;05;1;2;2;2;2;2;2;3;3;3;3;3;3;8;8;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;2;2;2;1;2;2;2;2;2;3;2;2;2;2;2;5;5;5;5;5;1;3;3;3;112.90
1;100150;004503;071;07;1;2;2;2;2;2;2;3;3;3;3;3;3;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;2;2;2;2;1;2;1;2;1;1;3;2;2;2;2;2;5;1;1;5;5;1;1;1;1;112.90
1;100150;004503;071;09;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;2;2;2;1;2;1;1;2;1;3;2;2;2;1;2;5;5;5;5;5;1;1;5;3;112.90
1;100150;004503;071;10;1;1;1;1;2;2;2;3;2;2;3;3;3;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;2;2;2;1;2;2;1;2;2;3;2;2;2;1;2;5;5;5;5;5;1;5;5;5;112.90
1;100150;004604;068;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;8;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;5;4;5;4;1;5;2;3;174.85
1;100150;004604;068;02;1;2;2;2;2;2;2;3;3;3;3;3;3;8;8;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;1;2;3;3;174.85
1;100150;004604;068;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;8;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;5;5;5;5;2;3;3;4;174.85
1;100150;004604;068;05;1;2;2;2;2;2;2;3;3;3;3;3;7;8;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;2;2;1;2;174.85
1;100150;004604;068;06;1;2;2;2;2;2;2;3;3;3;3;3;7;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;1;1;3;3;174.85
1;100150;007802;074;01;1;2;2;1;2;2;2;3;3;2;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;2;2;2;1;2;2;2;2;1;3;2;2;2;2;2;5;3;5;5;5;3;4;4;5;131.28
1;100150;007802;074;02;1;1;1;1;2;1;2;5;3;2;3;2;3;6;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;2;1;2;2;2;2;2;2;1;3;2;2;2;2;2;5;4;5;5;5;3;3;5;4;131.28
1;100150;007802;074;03;1;2;1;1;2;2;2;3;2;2;3;3;3;8;8;5;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;3;8;7;#NULO!;7;#NULO!;1;1;1;2;2;2;2;2;2;2;2;1;2;1;4;1;2;2;2;2;5;4;4;5;5;2;3;4;4;131.28
1;100150;007802;074;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;3;3;4;5;131.28
1;100150;007802;074;05;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;1;2;2;2;2;2;2;1;2;1;3;2;2;2;2;2;5;5;5;5;1;1;3;4;3;131.28
